Milliseconds;Rssi;Signal_X;Signal_Y;Signal_Z;Position_X;Position_Y;Position_Z
57500;-70;41,5;9,8;1,6;39,3;16,3;1,5
57550;-98;35,8;-2,8;1,8;39,3;16,4;1,5
57550;-87;49,5;9,4;1,7;39,3;16,4;1,5
57550;-98;46,7;0,4;1,8;39,3;16,4;1,5
57600;-70;34,6;12;1,7;39,3;16,4;1,5
57600;-76;44;9,4;1,7;39,3;16,4;1,5
57600;-78;47,4;18,9;1,7;39,3;16,4;1,5
57650;-98;36,1;34,3;1,7;39,3;16,5;1,5
57650;-98;47,5;34,3;1,7;39,3;16,5;1,5
57650;-97;52,3;27,4;1,7;39,3;16,5;1,5
57700;-76;44;9,4;1,7;39,3;16,5;1,5
57700;-88;49,5;9,4;1,7;39,3;16,5;1,5
57700;-98;46,7;0,4;1,8;39,3;16,5;1,5
57750;-98;23,5;11,2;1,7;39,3;16,5;1,5
57750;-90;49,5;9,4;1,7;39,3;16,5;1,5
57800;-80;44;9,4;1,7;39,3;16,6;1,5
57800;-98;47,5;34,3;1,7;39,3;16,6;1,5
57800;-73;41,5;9,8;1,6;39,3;16,6;1,5
57850;-98;40;-2,8;5,1;39,3;16,6;1,5
57850;-77;34,7;9,2;1,7;39,3;16,6;1,5
57850;-69;34,6;12;1,7;39,3;16,6;1,5
57850;-99;46,7;0,4;1,8;39,3;16,6;1,5
57900;-97;23,5;19,6;1,7;39,4;16,7;1,5
57900;-81;48,3;21,2;1,7;39,4;16,7;1,5
57900;-72;41,5;9,8;1,6;39,4;16,7;1,5
57900;-98;46,7;0,4;1,8;39,4;16,7;1,5
57950;-71;34,6;12;1,7;39,4;16,7;1,5
57950;-82;48,3;21,2;1,7;39,4;16,7;1,5
57950;-89;49,5;9,4;1,7;39,4;16,7;1,5
58000;-97;35,8;-2,8;1,8;39,4;16,8;1,5
58000;-79;34,7;9,2;1,7;39,4;16,8;1,5
58000;-97;23,5;11,2;1,7;39,4;16,8;1,5
58050;-97;23,5;11,2;1,7;39,4;16,8;1,5
58050;-72;34,6;12;1,7;39,4;16,8;1,5
58050;-76;47,4;18,9;1,7;39,4;16,8;1,5
58050;-98;36,1;34,3;1,7;39,4;16,8;1,5
58100;-95;52,3;27,4;1,7;39,4;16,9;1,5
58150;-79;44;9,4;1,7;39,4;16,9;1,5
58150;-99;47,5;34,3;1,7;39,4;16,9;1,5
58150;-96;52,3;27,4;1,7;39,4;16,9;1,5
58150;-82;48,3;21,2;1,7;39,4;16,9;1,5
58150;-74;41,5;9,8;1,6;39,4;16,9;1,5
58200;-96;23,5;19,6;1,7;39,4;17,0;1,5
58200;-77;47,4;18,9;1,7;39,4;17,0;1,5
58200;-96;52,3;27,4;1,7;39,4;17,0;1,5
58200;-90;49,5;9,4;1,7;39,4;17,0;1,5
58250;-71;34,6;12;1,7;39,4;17,0;1,5
58250;-82;48,3;21,2;1,7;39,4;17,0;1,5
58300;-81;34,7;9,2;1,7;39,4;17,1;1,5
58300;-95;23,5;19,6;1,7;39,4;17,1;1,5
58300;-98;47,5;34,3;1,7;39,4;17,1;1,5
58350;-95;23,5;19,6;1,7;39,4;17,1;1,5
58350;-79;48,3;21,2;1,7;39,4;17,1;1,5
58350;-73;41,5;9,8;1,6;39,4;17,1;1,5
58350;-97;46,7;0,4;1,8;39,4;17,1;1,5
58400;-99;23,5;11,2;1,7;39,4;17,2;1,5
58400;-98;36,1;34,3;1,7;39,4;17,2;1,5
58450;-98;23,5;11,2;1,7;39,4;17,2;1,5
58500;-99;47,5;34,3;1,7;39,4;17,3;1,5
58500;-80;48,3;21,2;1,7;39,4;17,3;1,5
58500;-98;46,7;0,4;1,8;39,4;17,3;1,5
58550;-72;34,6;12;1,7;39,4;17,3;1,5
58550;-74;41,5;9,8;1,6;39,4;17,3;1,5
58600;-72;34,6;12;1,7;39,4;17,4;1,5
58600;-98;47,5;34,3;1,7;39,4;17,4;1,5
58600;-81;48,3;21,2;1,7;39,4;17,4;1,5
58600;-89;49,5;9,4;1,7;39,4;17,4;1,5
58650;-94;23,5;19,6;1,7;39,4;17,4;1,5
58650;-73;34,6;12;1,7;39,4;17,4;1,5
58650;-80;44;9,4;1,7;39,4;17,4;1,5
58650;-83;48,3;21,2;1,7;39,4;17,4;1,5
58650;-99;46,7;0,4;1,8;39,4;17,4;1,5
58700;-77;47,4;18,9;1,7;39,4;17,5;1,5
58700;-98;47,5;34,3;1,7;39,4;17,5;1,5
58700;-83;48,3;21,2;1,7;39,4;17,5;1,5
58750;-82;34,7;9,2;1,7;39,4;17,5;1,5
58750;-73;34,6;12;1,7;39,4;17,5;1,5
58750;-99;47,5;34,3;1,7;39,4;17,5;1,5
58750;-81;48,3;21,2;1,7;39,4;17,5;1,5
58800;-81;34,7;9,2;1,7;39,4;17,6;1,5
58800;-99;47,5;34,3;1,7;39,4;17,6;1,5
58800;-75;41,5;9,8;1,6;39,4;17,6;1,5
58800;-98;46,7;0,4;1,8;39,4;17,6;1,5
58850;-93;49,5;9,4;1,7;39,4;17,6;1,5
58900;-74;34,6;12;1,7;39,4;17,7;1,5
58900;-82;44;9,4;1,7;39,4;17,7;1,5
58900;-95;52,3;27,4;1,7;39,4;17,7;1,5
58950;-82;34,7;9,2;1,7;39,4;17,7;1,5
58950;-96;23,5;19,6;1,7;39,4;17,7;1,5
59000;-82;44;9,4;1,7;39,4;17,8;1,5
59000;-76;47,4;18,9;1,7;39,4;17,8;1,5
59000;-97;52,3;27,4;1,7;39,4;17,8;1,5
59000;-81;48,3;21,2;1,7;39,4;17,8;1,5
59000;-90;49,5;9,4;1,7;39,4;17,8;1,5
59050;-80;48,3;21,2;1,7;39,4;17,8;1,5
59050;-90;49,5;9,4;1,7;39,4;17,8;1,5
59050;-77;41,5;9,8;1,6;39,4;17,8;1,5
59100;-92;49,5;9,4;1,7;39,4;17,9;1,5
59150;-81;34,7;9,2;1,7;39,4;17,9;1,5
59150;-75;47,4;18,9;1,7;39,4;17,9;1,5
59150;-79;48,3;21,2;1,7;39,4;17,9;1,5
59150;-75;41,5;9,8;1,6;39,4;17,9;1,5
59200;-82;34,7;9,2;1,7;39,5;18,0;1,5
59200;-93;52,3;27,4;1,7;39,5;18,0;1,5
59250;-82;34,7;9,2;1,7;39,5;18,0;1,5
59250;-73;34,6;12;1,7;39,5;18,0;1,5
59250;-75;47,4;18,9;1,7;39,5;18,0;1,5
59250;-77;41,5;9,8;1,6;39,5;18,0;1,5
59300;-82;34,7;9,2;1,7;39,5;18,1;1,5
59300;-83;44;9,4;1,7;39,5;18,1;1,5
59300;-77;47,4;18,9;1,7;39,5;18,1;1,5
59300;-95;36,1;34,3;1,7;39,5;18,1;1,5
59300;-89;49,5;9,4;1,7;39,5;18,1;1,5
59350;-83;34,7;9,2;1,7;39,5;18,1;1,5
59350;-97;23,5;19,6;1,7;39,5;18,1;1,5
59350;-98;23,5;11,2;1,7;39,5;18,1;1,5
59350;-95;52,3;27,4;1,7;39,5;18,1;1,5
59400;-82;44;9,4;1,7;39,5;18,2;1,5
59400;-96;36,1;34,3;1,7;39,5;18,2;1,5
59400;-99;47,5;34,3;1,7;39,5;18,2;1,5
59400;-78;41,5;9,8;1,6;39,5;18,2;1,5
59450;-74;34,6;12;1,7;39,5;18,2;1,5
59450;-75;47,4;18,9;1,7;39,5;18,2;1,5
59450;-96;36,1;34,3;1,7;39,5;18,2;1,5
59450;-95;52,3;27,4;1,7;39,5;18,2;1,5
59450;-79;48,3;21,2;1,7;39,5;18,2;1,5
59450;-90;49,5;9,4;1,7;39,5;18,2;1,5
59450;-99;46,7;0,4;1,8;39,5;18,2;1,5
59500;-82;44;9,4;1,7;39,5;18,3;1,5
59500;-98;47,5;34,3;1,7;39,5;18,3;1,5
59550;-83;34,7;9,2;1,7;39,5;18,3;1,5
59550;-95;52,3;27,4;1,7;39,5;18,3;1,5
59550;-77;48,3;21,2;1,7;39,5;18,3;1,5
59600;-97;23,5;19,6;1,7;39,5;18,4;1,5
59600;-74;47,4;18,9;1,7;39,5;18,4;1,5
59650;-97;23,5;11,2;1,7;39,5;18,4;1,5
59650;-81;44;9,4;1,7;39,5;18,4;1,5
59650;-78;41,5;9,8;1,6;39,5;18,4;1,5
59700;-81;44;9,4;1,7;39,5;18,5;1,5
59700;-74;47,4;18,9;1,7;39,5;18,5;1,5
59700;-79;48,3;21,2;1,7;39,5;18,5;1,5
59700;-77;41,5;9,8;1,6;39,5;18,5;1,5
59700;-97;46,7;0,4;1,8;39,5;18,5;1,5
59750;-99;47,5;34,3;1,7;39,5;18,5;1,5
59750;-92;49,5;9,4;1,7;39,5;18,5;1,5
59750;-78;41,5;9,8;1,6;39,5;18,5;1,5
59800;-95;23,5;19,6;1,7;39,5;18,6;1,5
59800;-75;47,4;18,9;1,7;39,5;18,6;1,5
59800;-80;48,3;21,2;1,7;39,5;18,6;1,5
59800;-92;49,5;9,4;1,7;39,5;18,6;1,5
59850;-95;36,1;34,3;1,7;39,5;18,6;1,5
59850;-95;52,3;27,4;1,7;39,5;18,6;1,5
59850;-90;49,5;9,4;1,7;39,5;18,6;1,5
59950;-96;23,5;19,6;1,7;39,5;18,7;1,5
59950;-84;44;9,4;1,7;39,5;18,7;1,5
59950;-74;47,4;18,9;1,7;39,5;18,7;1,5
59950;-79;41,5;9,8;1,6;39,5;18,7;1,5
60000;-78;48,3;21,2;1,7;39,5;18,8;1,5
60050;-83;44;9,4;1,7;39,5;18,8;1,5
60050;-92;49,5;9,4;1,7;39,5;18,8;1,5
60100;-99;23,5;11,2;1,7;39,5;18,9;1,5
60100;-84;44;9,4;1,7;39,5;18,9;1,5
60150;-85;34,7;9,2;1,7;39,5;18,9;1,5
60150;-84;44;9,4;1,7;39,5;18,9;1,5
60150;-96;52,3;27,4;1,7;39,5;18,9;1,5
60200;-84;34,7;9,2;1,7;39,5;19,0;1,5
60200;-94;36,1;34,3;1,7;39,5;19,0;1,5
60200;-97;47,5;34,3;1,7;39,5;19,0;1,5
60200;-80;48,3;21,2;1,7;39,5;19,0;1,5
60200;-80;41,5;9,8;1,6;39,5;19,0;1,5
60250;-99;23,5;11,2;1,7;39,5;19,0;1,5
60250;-79;34,6;12;1,7;39,5;19,0;1,5
60300;-95;23,5;19,6;1,7;39,5;19,1;1,5
60300;-93;52,3;27,4;1,7;39,5;19,1;1,5
60300;-79;48,3;21,2;1,7;39,5;19,1;1,5
60300;-92;49,5;9,4;1,7;39,5;19,1;1,5
60350;-97;47,5;34,3;1,7;39,5;19,1;1,5
60350;-91;49,5;9,4;1,7;39,5;19,1;1,5
60400;-74;47,4;18,9;1,7;39,5;19,2;1,5
60400;-96;47,5;34,3;1,7;39,5;19,2;1,5
60400;-93;52,3;27,4;1,7;39,5;19,2;1,5
60400;-93;49,5;9,4;1,7;39,5;19,2;1,5
60450;-84;44;9,4;1,7;39,6;19,2;1,5
60450;-73;47,4;18,9;1,7;39,6;19,2;1,5
60450;-96;36,1;34,3;1,7;39,6;19,2;1,5
60450;-96;47,5;34,3;1,7;39,6;19,2;1,5
60450;-94;52,3;27,4;1,7;39,6;19,2;1,5
60500;-96;23,5;19,6;1,7;39,6;19,3;1,5
60500;-96;36,1;34,3;1,7;39,6;19,3;1,5
60500;-95;52,3;27,4;1,7;39,6;19,3;1,5
60500;-92;49,5;9,4;1,7;39,6;19,3;1,5
60550;-86;34,7;9,2;1,7;39,6;19,3;1,5
60550;-78;34,6;12;1,7;39,6;19,3;1,5
60550;-95;36,1;34,3;1,7;39,6;19,3;1,5
60600;-96;23,5;19,6;1,7;39,6;19,4;1,5
60600;-79;34,6;12;1,7;39,6;19,4;1,5
60600;-75;47,4;18,9;1,7;39,6;19,4;1,5
60600;-77;48,3;21,2;1,7;39,6;19,4;1,5
60600;-91;49,5;9,4;1,7;39,6;19,4;1,5
60650;-75;47,4;18,9;1,7;39,6;19,4;1,5
60650;-95;36,1;34,3;1,7;39,6;19,4;1,5
60650;-81;41,5;9,8;1,6;39,6;19,4;1,5
60700;-76;34,6;12;1,7;39,6;19,5;1,5
60700;-84;44;9,4;1,7;39,6;19,5;1,5
60700;-96;36,1;34,3;1,7;39,6;19,5;1,5
60700;-93;52,3;27,4;1,7;39,6;19,5;1,5
60750;-96;23,5;19,6;1,7;39,6;19,5;1,5
60800;-98;23,5;11,2;1,7;39,6;19,6;1,5
60800;-97;47,5;34,3;1,7;39,6;19,6;1,5
60800;-78;48,3;21,2;1,7;39,6;19,6;1,5
60850;-95;23,5;19,6;1,7;39,6;19,6;1,5
60850;-98;23,5;11,2;1,7;39,6;19,6;1,5
60850;-86;44;9,4;1,7;39,6;19,6;1,5
60850;-78;48,3;21,2;1,7;39,6;19,6;1,5
60850;-93;49,5;9,4;1,7;39,6;19,6;1,5
60850;-84;41,5;9,8;1,6;39,6;19,6;1,5
60900;-85;44;9,4;1,7;39,6;19,7;1,5
60900;-75;47,4;18,9;1,7;39,6;19,7;1,5
60950;-81;34,6;12;1,7;39,6;19,7;1,5
60950;-96;49,5;9,4;1,7;39,6;19,7;1,5
60950;-83;41,5;9,8;1,6;39,6;19,7;1,5
61000;-98;23,5;11,2;1,7;39,6;19,8;1,5
61000;-93;52,3;27,4;1,7;39,6;19,8;1,5
61000;-79;48,3;21,2;1,7;39,6;19,8;1,5
61000;-84;41,5;9,8;1,6;39,6;19,8;1,5
61050;-79;48,3;21,2;1,7;39,6;19,8;1,5
61050;-94;49,5;9,4;1,7;39,6;19,8;1,5
61100;-86;34,7;9,2;1,7;39,6;19,9;1,5
61100;-94;52,3;27,4;1,7;39,6;19,9;1,5
61150;-97;23,5;19,6;1,7;39,6;19,9;1,5
61150;-92;49,5;9,4;1,7;39,6;19,9;1,5
61150;-84;41,5;9,8;1,6;39,6;19,9;1,5
61200;-95;23,5;19,6;1,7;39,6;20,0;1,5
61200;-79;34,6;12;1,7;39,6;20,0;1,5
61200;-74;47,4;18,9;1,7;39,6;20,0;1,5
61200;-96;47,5;34,3;1,7;39,6;20,0;1,5
61200;-93;49,5;9,4;1,7;39,6;20,0;1,5
61250;-74;47,4;18,9;1,7;39,6;20,0;1,5
61250;-96;47,5;34,3;1,7;39,6;20,0;1,5
61250;-82;41,5;9,8;1,6;39,6;20,0;1,5
61350;-86;44;9,4;1,7;39,6;20,1;1,5
61350;-95;49,5;9,4;1,7;39,6;20,1;1,5
61400;-88;34,7;9,2;1,7;39,6;20,2;1,5
61400;-75;47,4;18,9;1,7;39,6;20,2;1,5
61450;-89;34,7;9,2;1,7;39,6;20,2;1,5
61500;-87;44;9,4;1,7;39,6;20,3;1,5
61500;-91;36,1;34,3;1,7;39,6;20,3;1,5
61500;-77;48,3;21,2;1,7;39,6;20,3;1,5
61550;-88;34,7;9,2;1,7;39,6;20,3;1,5
61550;-96;23,5;19,6;1,7;39,6;20,3;1,5
61550;-75;47,4;18,9;1,7;39,6;20,3;1,5
61550;-93;36,1;34,3;1,7;39,6;20,3;1,5
61550;-92;52,3;27,4;1,7;39,6;20,3;1,5
61600;-82;34,6;12;1,7;39,6;20,4;1,5
61650;-80;34,6;12;1,7;39,6;20,4;1,5
61650;-78;48,3;21,2;1,7;39,6;20,4;1,5
61700;-92;36,1;34,3;1,7;39,6;20,5;1,5
61750;-85;41,5;9,8;1,6;39,7;20,5;1,5
61850;-98;23,5;11,2;1,7;39,7;20,6;1,5
61850;-83;34,6;12;1,7;39,7;20,6;1,5
61850;-94;52,3;27,4;1,7;39,7;20,6;1,5
61850;-78;48,3;21,2;1,7;39,7;20,6;1,5
61900;-88;34,7;9,2;1,7;39,7;20,7;1,5
61900;-97;23,5;19,6;1,7;39,7;20,7;1,5
61900;-82;34,6;12;1,7;39,7;20,7;1,5
61900;-77;47,4;18,9;1,7;39,7;20,7;1,5
61950;-89;34,7;9,2;1,7;39,7;20,7;1,5
61950;-81;34,6;12;1,7;39,7;20,7;1,5
61950;-77;48,3;21,2;1,7;39,7;20,7;1,5
62000;-84;34,6;12;1,7;39,7;20,8;1,5
62000;-75;47,4;18,9;1,7;39,7;20,8;1,5
62000;-77;48,3;21,2;1,7;39,7;20,8;1,5
62050;-98;23,5;11,2;1,7;39,7;20,8;1,5
62050;-92;36,1;34,3;1,7;39,7;20,8;1,5
62050;-93;52,3;27,4;1,7;39,7;20,8;1,5
62100;-95;23,5;19,6;1,7;39,7;20,9;1,5
62100;-89;44;9,4;1,7;39,7;20,9;1,5
62100;-75;47,4;18,9;1,7;39,7;20,9;1,5
62100;-95;47,5;34,3;1,7;39,7;20,9;1,5
62100;-77;48,3;21,2;1,7;39,7;20,9;1,5
62100;-96;49,5;9,4;1,7;39,7;20,9;1,5
62200;-99;23,5;11,2;1,7;39,7;21,0;1,5
62200;-81;34,6;12;1,7;39,7;21,0;1,5
62250;-75;47,4;18,9;1,7;39,7;21,0;1,5
62300;-97;49,5;9,4;1,7;39,7;21,1;1,5
62350;-88;44;9,4;1,7;39,7;21,1;1,5
62350;-76;48,3;21,2;1,7;39,7;21,1;1,5
62350;-95;49,5;9,4;1,7;39,7;21,1;1,5
62400;-89;34,7;9,2;1,7;39,7;21,2;1,5
62400;-83;34,6;12;1,7;39,7;21,2;1,5
62400;-94;49,5;9,4;1,7;39,7;21,2;1,5
62450;-97;23,5;11,2;1,7;39,7;21,2;1,5
62450;-82;34,6;12;1,7;39,7;21,2;1,5
62450;-89;44;9,4;1,7;39,7;21,2;1,5
62450;-74;47,4;18,9;1,7;39,7;21,2;1,5
62450;-95;47,5;34,3;1,7;39,7;21,2;1,5
62550;-92;34,7;9,2;1,7;39,7;21,3;1,5
62550;-99;23,5;11,2;1,7;39,7;21,3;1,5
62550;-74;47,4;18,9;1,7;39,7;21,3;1,5
62550;-91;36,1;34,3;1,7;39,7;21,3;1,5
62650;-95;23,5;19,6;1,7;39,7;21,4;1,5
62650;-93;52,3;27,4;1,7;39,7;21,4;1,5
62700;-89;44;9,4;1,7;39,7;21,5;1,5
62700;-95;47,5;34,3;1,7;39,7;21,5;1,5
62700;-89;41,5;9,8;1,6;39,7;21,5;1,5
62750;-92;34,7;9,2;1,7;39,7;21,5;1,5
62750;-96;23,5;19,6;1,7;39,7;21,5;1,5
62750;-75;47,4;18,9;1,7;39,7;21,5;1,5
62750;-85;41,5;9,8;1,6;39,7;21,5;1,5
62800;-85;34,6;12;1,7;39,7;21,6;1,5
62800;-95;49,5;9,4;1,7;39,7;21,6;1,5
62850;-98;23,5;11,2;1,7;39,7;21,6;1,5
62850;-75;47,4;18,9;1,7;39,7;21,6;1,5
62850;-93;52,3;27,4;1,7;39,7;21,6;1,5
62900;-99;23,5;11,2;1,7;39,7;21,7;1,5
62950;-90;34,7;9,2;1,7;39,7;21,7;1,5
62950;-75;47,4;18,9;1,7;39,7;21,7;1,5
62950;-91;52,3;27,4;1,7;39,7;21,7;1,5
63000;-97;23,5;19,6;1,7;39,7;21,8;1,5
63000;-91;44;9,4;1,7;39,7;21,8;1,5
63000;-76;47,4;18,9;1,7;39,7;21,8;1,5
63000;-91;36,1;34,3;1,7;39,7;21,8;1,5
63000;-91;52,3;27,4;1,7;39,7;21,8;1,5
63050;-92;34,7;9,2;1,7;39,8;21,8;1,5
63050;-75;47,4;18,9;1,7;39,8;21,8;1,5
63050;-90;36,1;34,3;1,7;39,8;21,8;1,5
63100;-97;23,5;11,2;1,7;39,8;21,9;1,5
63150;-77;47,4;18,9;1,7;39,8;21,9;1,5
63200;-96;23,5;19,6;1,7;39,8;22,0;1,5
63200;-85;34,6;12;1,7;39,8;22,0;1,5
63200;-90;36,1;34,3;1,7;39,8;22,0;1,5
63200;-93;47,5;34,3;1,7;39,8;22,0;1,5
63200;-76;48,3;21,2;1,7;39,8;22,0;1,5
63250;-95;23,5;19,6;1,7;39,8;22,0;1,5
63250;-86;34,6;12;1,7;39,8;22,0;1,5
63250;-94;52,3;27,4;1,7;39,8;22,0;1,5
63250;-87;41,5;9,8;1,6;39,8;22,0;1,5
63300;-90;44;9,4;1,7;39,8;22,1;1,5
63400;-91;34,7;9,2;1,7;39,8;22,2;1,5
63450;-91;44;9,4;1,7;39,8;22,2;1,5
63450;-88;36,1;34,3;1,7;39,8;22,2;1,5
63450;-95;49,5;9,4;1,7;39,8;22,2;1,5
63500;-93;34,7;9,2;1,7;39,8;22,3;1,5
63550;-86;34,6;12;1,7;39,8;22,3;1,5
63550;-76;47,4;18,9;1,7;39,8;22,3;1,5
63600;-99;23,5;19,6;1,7;39,8;22,4;1,5
63600;-91;44;9,4;1,7;39,8;22,4;1,5
63600;-95;49,5;9,4;1,7;39,8;22,4;1,5
63600;-89;41,5;9,8;1,6;39,8;22,4;1,5
63650;-93;34,7;9,2;1,7;39,8;22,4;1,5
63650;-96;23,5;19,6;1,7;39,8;22,4;1,5
63650;-92;44;9,4;1,7;39,8;22,4;1,5
63650;-77;47,4;18,9;1,7;39,8;22,4;1,5
63700;-93;34,7;9,2;1,7;39,8;22,5;1,5
63700;-99;23,5;11,2;1,7;39,8;22,5;1,5
63700;-93;47,5;34,3;1,7;39,8;22,5;1,5
63700;-89;52,3;27,4;1,7;39,8;22,5;1,5
63750;-78;47,4;18,9;1,7;39,8;22,5;1,5
63800;-86;34,6;12;1,7;39,8;22,6;1,5
63800;-88;36,1;34,3;1,7;39,8;22,6;1,5
63800;-77;48,3;21,2;1,7;39,8;22,6;1,5
63850;-78;47,4;18,9;1,7;39,8;22,6;1,5
63850;-88;36,1;34,3;1,7;39,8;22,6;1,5
63850;-91;41,5;9,8;1,6;39,8;22,6;1,5
63900;-97;23,5;19,6;1,7;39,8;22,7;1,5
63900;-77;47,4;18,9;1,7;39,8;22,7;1,5
63900;-77;48,3;21,2;1,7;39,8;22,7;1,5
63900;-98;49,5;9,4;1,7;39,8;22,7;1,5
63950;-96;23,5;19,6;1,7;39,8;22,7;1,5
63950;-77;47,4;18,9;1,7;39,8;22,7;1,5
63950;-92;41,5;9,8;1,6;39,8;22,7;1,5
64000;-87;34,6;12;1,7;39,8;22,8;1,5
64000;-77;47,4;18,9;1,7;39,8;22,8;1,5
64050;-93;34,7;9,2;1,7;39,8;22,8;1,5
64150;-93;34,7;9,2;1,7;39,8;22,9;1,5
64150;-87;34,6;12;1,7;39,8;22,9;1,5
64150;-92;47,5;34,3;1,7;39,8;22,9;1,5
64150;-95;49,5;9,4;1,7;39,8;22,9;1,5
64150;-90;41,5;9,8;1,6;39,8;22,9;1,5
64200;-99;23,5;34,3;1,7;39,8;23,0;1,5
64200;-98;23,5;19,6;1,7;39,8;23,0;1,5
64200;-88;36,1;34,3;1,7;39,8;23,0;1,5
64200;-96;49,5;9,4;1,7;39,8;23,0;1,5
64200;-92;41,5;9,8;1,6;39,8;23,0;1,5
64250;-87;36,1;34,3;1,7;39,8;23,0;1,5
64250;-90;47,5;34,3;1,7;39,8;23,0;1,5
64250;-79;48,3;21,2;1,7;39,8;23,0;1,5
64300;-87;36,1;34,3;1,7;39,8;23,0;1,5
64300;-90;52,3;27,4;1,7;39,8;23,0;1,5
64350;-79;47,4;18,9;1,7;39,8;23,0;1,5
64350;-91;47,5;34,3;1,7;39,8;23,0;1,5
64350;-88;52,3;27,4;1,7;39,8;23,0;1,5
64400;-91;52,3;27,4;1,7;39,8;23,0;1,5
64450;-98;23,5;34,3;1,7;39,8;23,0;1,5
64450;-89;34,6;12;1,7;39,8;23,0;1,5
64500;-89;41,5;9,8;1,6;39,8;23,0;1,5
64550;-89;34,6;12;1,7;39,8;23,0;1,5
64550;-87;36,1;34,3;1,7;39,8;23,0;1,5
64550;-77;48,3;21,2;1,7;39,8;23,0;1,5
64600;-77;48,3;21,2;1,7;39,8;23,0;1,5
64600;-90;41,5;9,8;1,6;39,8;23,0;1,5
64650;-96;23,5;19,6;1,7;39,8;23,0;1,5
64700;-87;34,6;12;1,7;39,8;23,0;1,5
64750;-92;34,7;9,2;1,7;39,8;23,0;1,5
64750;-87;34,6;12;1,7;39,8;23,0;1,5
64750;-78;47,4;18,9;1,7;39,8;23,0;1,5
64750;-86;36,1;34,3;1,7;39,8;23,0;1,5
64750;-91;47,5;34,3;1,7;39,8;23,0;1,5
64750;-78;48,3;21,2;1,7;39,8;23,0;1,5
64800;-88;36,1;34,3;1,7;39,8;23,0;1,5
64800;-91;52,3;27,4;1,7;39,8;23,0;1,5
64800;-79;48,3;21,2;1,7;39,8;23,0;1,5
64850;-89;34,6;12;1,7;39,8;23,0;1,5
64900;-88;34,6;12;1,7;39,8;23,0;1,5
64900;-77;48,3;21,2;1,7;39,8;23,0;1,5
64950;-91;41,5;9,8;1,6;39,8;23,0;1,5
65000;-90;34,6;12;1,7;39,8;23,0;1,5
65050;-89;34,6;12;1,7;39,8;23,0;1,5
65050;-89;36,1;34,3;1,7;39,8;23,0;1,5
65050;-79;48,3;21,2;1,7;39,8;23,0;1,5
65100;-98;23,5;34,3;1,7;39,8;23,0;1,5
65100;-88;34,6;12;1,7;39,8;23,0;1,5
65100;-92;41,5;9,8;1,6;39,8;23,0;1,5
65150;-88;34,6;12;1,7;39,8;23,0;1,5
65150;-97;49,5;9,4;1,7;39,8;23,0;1,5
65200;-94;34,7;9,2;1,7;39,8;23,0;1,5
65200;-91;44;9,4;1,7;39,8;23,0;1,5
65200;-77;48,3;21,2;1,7;39,8;23,0;1,5
65250;-94;34,7;9,2;1,7;39,8;23,0;1,5
65250;-91;47,5;34,3;1,7;39,8;23,0;1,5
65250;-91;52,3;27,4;1,7;39,8;23,0;1,5
65300;-89;41,5;9,8;1,6;39,8;23,0;1,5
65350;-79;47,4;18,9;1,7;39,8;23,0;1,5
65400;-96;23,5;19,6;1,7;39,8;23,0;1,5
65400;-93;44;9,4;1,7;39,8;23,0;1,5
65400;-92;52,3;27,4;1,7;39,8;23,0;1,5
65400;-78;48,3;21,2;1,7;39,8;23,0;1,5
65450;-99;23,5;34,3;1,7;39,8;23,0;1,5
65450;-93;47,5;34,3;1,7;39,8;23,0;1,5
65450;-92;52,3;27,4;1,7;39,8;23,0;1,5
65450;-79;48,3;21,2;1,7;39,8;23,0;1,5
65450;-96;49,5;9,4;1,7;39,8;23,0;1,5
65500;-91;41,5;9,8;1,6;39,8;23,0;1,5
65550;-94;44;9,4;1,7;39,8;23,0;1,5
65550;-89;36,1;34,3;1,7;39,8;23,0;1,5
65600;-94;34,7;9,2;1,7;39,8;23,0;1,5
65600;-96;23,5;19,6;1,7;39,8;23,0;1,5
65600;-92;44;9,4;1,7;39,8;23,0;1,5
65600;-96;49,5;9,4;1,7;39,8;23,0;1,5
65650;-89;34,6;12;1,7;39,8;23,0;1,5
65650;-91;52,3;27,4;1,7;39,8;23,0;1,5
65650;-96;49,5;9,4;1,7;39,8;23,0;1,5
65650;-90;41,5;9,8;1,6;39,8;23,0;1,5
65700;-88;36,1;34,3;1,7;39,8;23,0;1,5
65700;-92;41,5;9,8;1,6;39,8;23,0;1,5
65750;-92;34,7;9,2;1,7;39,8;23,0;1,5
65750;-76;47,4;18,9;1,7;39,8;23,0;1,5
65750;-91;41,5;9,8;1,6;39,8;23,0;1,5
65800;-93;34,7;9,2;1,7;39,8;23,0;1,5
65800;-96;23,5;19,6;1,7;39,8;23,0;1,5
65800;-89;34,6;12;1,7;39,8;23,0;1,5
65800;-88;36,1;34,3;1,7;39,8;23,0;1,5
65800;-93;47,5;34,3;1,7;39,8;23,0;1,5
65850;-94;34,7;9,2;1,7;39,8;23,0;1,5
65850;-91;52,3;27,4;1,7;39,8;23,0;1,5
65900;-98;23,5;34,3;1,7;39,8;23,0;1,5
65900;-95;44;9,4;1,7;39,8;23,0;1,5
65900;-87;36,1;34,3;1,7;39,8;23,0;1,5
65900;-91;41,5;9,8;1,6;39,8;23,0;1,5
66000;-94;23,5;19,6;1,7;39,8;23,0;1,5
